order_month,customer_state,product_category_name,payment_type,cuboid_level,support_count,order_count,total_sales,avg_review_score,avg_delivery_days
2017-06,ALL,bebes,ALL,2,79,72,9315.58,3.6455696202531644,7.6075949367088604
2016-10,ALL,moveis_decoracao,ALL,2,79,51,7971.240000000002,3.810126582278481,6.075949367088608
2018-01,PA,ALL,ALL,2,78,70,17058.48,3.641025641025641,21.397435897435898
ALL,ALL,construcao_ferramentas_ferramentas,credit_card,2,78,74,15858.64,4.487179487179487,8.564102564102564
2017-04,ALL,unknown,ALL,2,78,63,11385.310000000001,4.166666666666667,12.692307692307692
ALL,PA,telefonia,ALL,2,78,70,10133.330000000004,3.4615384615384617,19.884615384615383
2017-05,DF,ALL,ALL,2,78,64,10098.179999999997,4.141025641025641,8.525641025641026
ALL,BA,papelaria,ALL,2,78,76,9110.499999999998,3.871794871794872,17.294871794871796
2017-09,ALL,papelaria,ALL,2,78,71,7597.8099999999995,4.064102564102564,8.653846153846153
ALL,MT,esporte_lazer,ALL,2,77,70,11629.810000000001,3.948051948051948,14.714285714285714
2018-04,ALL,casa_construcao,ALL,2,77,59,10836.019999999997,3.831168831168831,6.402597402597403
ALL,PR,ALL,debit_card,2,77,73,10615.39,4.207792207792208,7.701298701298701
ALL,ALL,alimentos_bebidas,boleto,2,77,55,3922.260000000001,4.116883116883117,9.051948051948052
ALL,ALL,moveis_quarto,credit_card,2,76,66,16774.32,3.9342105263157894,9.039473684210526
ALL,MA,informatica_acessorios,ALL,2,76,65,15294.48,3.4078947368421053,16.092105263157894
2018-03,ALL,eletrodomesticos,ALL,2,76,70,11706.800000000001,3.9078947368421053,10.736842105263158
ALL,ALL,casa_conforto,boleto,2,76,65,11683.42,3.960526315789474,12.394736842105264
2017-02,BA,ALL,ALL,2,76,59,10993.0,4.0,16.513157894736842
2017-10,ALL,pet_shop,ALL,2,76,64,9623.98,3.9078947368421053,7.2105263157894735
2017-12,ALL,pet_shop,ALL,2,76,71,8850.26,4.131578947368421,11.06578947368421
2017-07,ALL,unknown,ALL,2,76,55,5363.630000000001,4.0,6.0394736842105265
2017-10,ALL,unknown,ALL,2,75,63,23097.100000000002,3.8666666666666667,6.493333333333333
2018-05,CE,ALL,ALL,2,75,73,15099.960000000001,4.293333333333333,18.52
2018-02,PA,ALL,ALL,2,75,58,11547.29,3.9066666666666667,27.48
2017-01,ALL,ALL,voucher,2,75,32,11306.33,4.56,9.773333333333333
2017-05,ALL,pet_shop,ALL,2,75,66,10603.34,4.44,8.12
ALL,PE,ferramentas_jardim,ALL,2,75,58,10598.349999999999,4.12,15.16
2017-09,ALL,pet_shop,ALL,2,75,62,10253.75,4.346666666666667,7.1466666666666665
ALL,MT,moveis_decoracao,ALL,2,75,54,8598.500000000002,3.64,14.546666666666667
2017-10,CE,ALL,ALL,2,74,65,15476.310000000001,3.891891891891892,14.824324324324325
2017-02,ALL,cool_stuff,ALL,2,74,69,15329.839999999998,4.337837837837838,9.283783783783784
2017-02,ALL,ferramentas_jardim,ALL,2,74,63,14915.33,3.945945945945946,9.932432432432432
2017-01,RS,ALL,ALL,2,74,53,14386.12,4.256756756756757,8.608108108108109
ALL,PA,moveis_decoracao,ALL,2,74,54,12491.34,3.4594594594594597,18.7027027027027
ALL,MT,informatica_acessorios,ALL,2,74,45,11355.470000000001,3.6486486486486487,16.054054054054053
2017-11,ALL,malas_acessorios,ALL,2,74,65,11129.84,4.243243243243243,8.45945945945946
ALL,BA,unknown,ALL,2,74,46,11073.69,3.675675675675676,13.621621621621621
2017-03,DF,ALL,ALL,2,74,56,9158.660000000002,4.27027027027027,7.95945945945946
ALL,ES,perfumaria,ALL,2,74,60,8307.6,3.4054054054054053,11.121621621621621
ALL,MS,cama_mesa_banho,ALL,2,74,57,7879.78,4.202702702702703,12.716216216216216
2017-05,ALL,malas_acessorios,ALL,2,73,64,16321.33,4.273972602739726,6.945205479452055
2018-04,ALL,eletroportateis,ALL,2,73,61,14383.410000000002,4.410958904109589,7.6438356164383565
ALL,AL,ALL,boleto,2,73,68,13868.560000000001,3.712328767123288,18.28767123287671
ALL,RO,ALL,boleto,2,73,62,13511.759999999998,4.0,17.301369863013697
2018-06,ALL,casa_construcao,ALL,2,73,60,11226.239999999998,4.36986301369863,6.4520547945205475
2018-02,MT,ALL,ALL,2,73,67,9979.710000000001,3.8493150684931505,18.753424657534246
ALL,ALL,construcao_ferramentas_iluminacao,boleto,2,73,51,9566.679999999998,4.205479452054795,4.712328767123288
2017-06,ALL,pet_shop,ALL,2,73,61,7557.8,4.47945205479452,6.493150684931507
2017-03,ALL,fashion_bolsas_e_acessorios,ALL,2,73,62,6422.08,4.383561643835616,8.67123287671233
ALL,ALL,telefonia_fixa,boleto,2,72,49,17309.09,3.4444444444444446,8.23611111111111
ALL,AC,ALL,credit_card,2,72,61,15216.199999999999,4.027777777777778,17.15277777777778
2018-06,MT,ALL,ALL,2,72,58,13248.55,4.0,11.48611111111111
2018-03,ALL,construcao_ferramentas_construcao,ALL,2,72,52,12302.1,3.4027777777777777,10.847222222222221
ALL,ALL,automotivo,debit_card,2,72,70,7985.5,4.152777777777778,7.875
ALL,MT,ALL,voucher,2,71,25,16187.959999999997,2.6619718309859155,12.098591549295774
2016-10,ALL,ALL,boleto,2,71,58,9076.139999999998,3.6056338028169015,6.225352112676056
ALL,MT,cama_mesa_banho,ALL,2,71,56,8821.22,4.197183098591549,14.04225352112676
2018-06,ALL,eletrodomesticos,ALL,2,71,67,8177.580000000001,4.352112676056338,6.71830985915493
2017-05,ALL,papelaria,ALL,2,71,62,7550.859999999999,4.295774647887324,8.253521126760564
2017-01,PR,ALL,ALL,2,71,65,6483.24,4.126760563380282,6.394366197183099
ALL,ALL,eletronicos,debit_card,2,71,65,3721.1,4.154929577464789,9.577464788732394
ALL,RJ,climatizacao,ALL,2,70,60,18207.55,4.071428571428571,8.9
2017-08,PA,ALL,ALL,2,70,58,17798.03,4.1,12.285714285714286
2018-04,MT,ALL,ALL,2,70,65,13994.389999999998,4.442857142857143,14.714285714285714
ALL,ES,cool_stuff,ALL,2,70,63,12998.220000000003,4.442857142857143,12.228571428571428
2018-03,MA,ALL,ALL,2,70,53,11909.3,3.3142857142857145,19.485714285714284
ALL,DF,bebes,ALL,2,70,66,10434.94,3.6857142857142855,9.857142857142858
2018-08,ALL,eletrodomesticos,ALL,2,70,64,8335.69,4.228571428571429,5.957142857142857
2017-05,ALL,eletronicos,ALL,2,70,62,8184.370000000001,3.8142857142857145,7.728571428571429
2017-09,ALL,eletronicos,ALL,2,70,65,6130.79,4.2,9.014285714285714
ALL,SP,construcao_ferramentas_seguranca,ALL,2,69,56,15902.21,4.188405797101449,3.8260869565217392
ALL,RS,moveis_escritorio,ALL,2,69,56,13680.93,3.8405797101449277,13.927536231884059
2017-05,CE,ALL,ALL,2,69,62,13419.030000000002,4.3478260869565215,12.55072463768116
ALL,ALL,climatizacao,boleto,2,69,54,12097.5,4.115942028985507,7.942028985507246
ALL,PE,brinquedos,ALL,2,69,57,11553.600000000004,4.086956521739131,13.130434782608695
2017-09,ALL,consoles_games,ALL,2,69,61,11200.72,4.260869565217392,8.028985507246377
2018-02,ALL,construcao_ferramentas_construcao,ALL,2,69,54,10145.26,3.7971014492753623,12.434782608695652
ALL,ALL,ferramentas_jardim,debit_card,2,69,49,4993.5599999999995,3.869565217391304,10.028985507246377
ALL,SP,pcs,ALL,2,68,50,75238.18,4.294117647058823,6.0588235294117645
ALL,RN,beleza_saude,ALL,2,68,57,19912.500000000004,4.5,13.647058823529411
ALL,AL,beleza_saude,ALL,2,68,63,15903.949999999999,3.6029411764705883,23.38235294117647
ALL,MS,beleza_saude,ALL,2,68,58,14122.2,4.102941176470588,11.558823529411764
2017-02,ALL,brinquedos,ALL,2,68,62,10741.630000000001,4.294117647058823,8.764705882352942
2018-03,MT,ALL,ALL,2,68,55,10684.210000000001,3.514705882352941,18.529411764705884
2018-08,ALL,malas_acessorios,ALL,2,68,64,8573.68,4.294117647058823,4.882352941176471
ALL,MT,telefonia,ALL,2,68,60,4815.54,3.8088235294117645,12.705882352941176
ALL,MG,eletroportateis,ALL,2,67,61,19449.21,3.925373134328358,7.835820895522388
2017-11,MA,ALL,ALL,2,67,55,12941.709999999997,3.0597014925373136,24.417910447761194
ALL,MA,esporte_lazer,ALL,2,67,59,11109.0,3.656716417910448,17.432835820895523
ALL,CE,brinquedos,ALL,2,67,63,10023.76,4.059701492537314,15.611940298507463
ALL,RS,malas_acessorios,ALL,2,67,56,10018.630000000001,3.7313432835820897,12.17910447761194
2018-03,MS,ALL,ALL,2,67,58,9071.270000000002,3.343283582089552,17.119402985074625
2017-03,ALL,unknown,ALL,2,67,57,8375.0,4.0,8.388059701492537
2018-05,ALL,eletrodomesticos,ALL,2,67,63,7576.610000000001,4.074626865671642,7.925373134328358
2017-12,ALL,ALL,debit_card,2,67,63,6951.66,3.985074626865672,9.91044776119403
2018-08,ALL,consoles_games,ALL,2,67,56,6291.339999999999,3.925373134328358,4.656716417910448
ALL,ALL,livros_tecnicos,boleto,2,67,64,5660.089999999999,4.2835820895522385,7.582089552238806
2018-01,MA,ALL,ALL,2,66,57,11422.039999999999,3.787878787878788,15.696969696969697
2017-08,ALL,malas_acessorios,ALL,2,66,58,8773.939999999999,4.424242424242424,8.56060606060606
ALL,MS,moveis_decoracao,ALL,2,66,45,7227.049999999999,3.8333333333333335,10.757575757575758
ALL,MA,telefonia,ALL,2,66,60,6866.049999999999,3.621212121212121,15.43939393939394
ALL,ALL,portateis_casa_forno_e_cafe,credit_card,2,65,64,44506.12999999999,4.3076923076923075,7.046153846153846
2018-07,PA,ALL,ALL,2,65,57,17008.600000000002,4.2153846153846155,11.738461538461538
2017-02,ALL,moveis_escritorio,ALL,2,65,53,15207.119999999999,3.5384615384615383,6.538461538461538
2017-10,MT,ALL,ALL,2,65,50,12999.669999999998,4.276923076923077,12.569230769230769
2018-08,ALL,construcao_ferramentas_iluminacao,ALL,2,65,56,10000.67,3.9076923076923076,4.6461538461538465
2017-02,SC,ALL,ALL,2,65,58,9235.210000000001,3.830769230769231,11.553846153846154
ALL,SC,unknown,ALL,2,65,62,8458.380000000001,3.707692307692308,12.907692307692308
ALL,PE,utilidades_domesticas,ALL,2,65,55,7951.159999999999,4.323076923076923,12.353846153846154
ALL,ALL,tablets_impressao_imagem,credit_card,2,65,62,6917.36,4.107692307692307,9.338461538461539
2017-06,ALL,unknown,ALL,2,65,55,6658.409999999999,3.6769230769230767,6.6923076923076925
ALL,ALL,bebidas,boleto,2,65,51,6294.410000000001,4.276923076923077,8.046153846153846
ALL,SP,fashion_underwear_e_moda_praia,ALL,2,65,54,5031.18,4.3538461538461535,5.138461538461539
ALL,SC,moveis_escritorio,ALL,2,64,42,14406.33,3.359375,11.6875
2016-10,RJ,ALL,ALL,2,64,49,13029.22,3.546875,4.734375
ALL,MA,relogios_presentes,ALL,2,64,58,12611.939999999999,3.953125,20.109375
2017-06,ALL,malas_acessorios,ALL,2,64,60,10812.8,4.46875,10.203125
ALL,RJ,casa_conforto,ALL,2,64,56,9415.56,4.0625,12.03125
2018-07,ALL,casa_construcao,ALL,2,64,58,8807.34,4.328125,6.84375
2018-07,ALL,alimentos,ALL,2,64,59,4401.42,4.3125,5.203125
2018-04,ALL,instrumentos_musicais,ALL,2,63,57,21595.240000000005,4.380952380952381,6.857142857142857
2018-07,PB,ALL,ALL,2,63,52,20689.079999999998,4.0,11.428571428571429
ALL,ALL,relogios_presentes,debit_card,2,63,58,17982.850000000002,4.0476190476190474,7.5396825396825395
2018-06,PA,ALL,ALL,2,63,54,12392.609999999999,4.365079365079365,14.015873015873016
2018-08,CE,ALL,ALL,2,63,55,12201.159999999998,4.317460317460317,11.031746031746032
2018-04,ALL,malas_acessorios,ALL,2,63,53,11283.059999999998,4.492063492063492,7.920634920634921
ALL,MS,informatica_acessorios,ALL,2,63,55,11276.640000000001,4.285714285714286,10.206349206349206
2017-07,CE,ALL,ALL,2,63,53,10177.619999999999,4.095238095238095,12.285714285714286
ALL,MG,casa_construcao,ALL,2,63,58,9984.48,4.111111111111111,7.634920634920635
ALL,BA,pet_shop,ALL,2,63,54,7260.08,4.079365079365079,12.952380952380953
2017-10,ALL,eletronicos,ALL,2,63,56,4563.16,3.9365079365079363,9.619047619047619
2018-05,ALL,instrumentos_musicais,ALL,2,62,59,21238.28,4.32258064516129,7.548387096774194
ALL,MT,relogios_presentes,ALL,2,62,59,16590.269999999997,4.112903225806452,12.96774193548387
2017-12,PA,ALL,ALL,2,62,58,13114.69,3.870967741935484,22.774193548387096
ALL,GO,bebes,ALL,2,62,54,12113.999999999998,4.193548387096774,11.338709677419354
2017-01,ALL,ferramentas_jardim,ALL,2,62,40,10026.060000000001,3.870967741935484,8.96774193548387
ALL,ES,bebes,ALL,2,62,62,9904.850000000002,3.8548387096774195,12.951612903225806
ALL,ALL,sinalizacao_e_seguranca,boleto,2,62,40,9701.170000000002,3.838709677419355,6.983870967741935
ALL,CE,ferramentas_jardim,ALL,2,62,46,8683.05,3.7903225806451615,20.20967741935484
2017-03,ALL,papelaria,ALL,2,62,56,7282.049999999999,4.548387096774194,7.870967741935484
ALL,CE,automotivo,ALL,2,61,54,16627.960000000003,3.4262295081967213,15.62295081967213
ALL,MT,automotivo,ALL,2,61,51,14258.820000000002,4.311475409836065,13.098360655737705
2018-02,MA,ALL,ALL,2,61,55,13410.610000000002,3.1475409836065573,24.770491803278688
2018-07,MT,ALL,ALL,2,61,47,12778.459999999997,4.360655737704918,9.540983606557377
ALL,RJ,audio,ALL,2,61,54,11035.279999999999,3.540983606557377,13.147540983606557
ALL,ALL,consoles_games,voucher,2,61,45,10570.280000000004,3.737704918032787,7.327868852459017
ALL,RS,consoles_games,ALL,2,61,58,9856.13,3.918032786885246,11.327868852459016
2017-10,PA,ALL,ALL,2,61,53,8951.53,3.901639344262295,19.295081967213115
ALL,SP,fashion_roupa_masculina,ALL,2,61,49,5212.35,3.557377049180328,4.344262295081967
ALL,ALL,agro_industria_e_comercio,boleto,2,60,51,22021.870000000003,3.8333333333333335,8.4
2017-08,ALL,moveis_escritorio,ALL,2,60,46,12684.289999999999,3.816666666666667,6.866666666666666
ALL,DF,ferramentas_jardim,ALL,2,60,45,10668.42,3.933333333333333,8.766666666666667
ALL,CE,utilidades_domesticas,ALL,2,60,47,10645.61,4.016666666666667,14.7
ALL,MG,casa_conforto,ALL,2,60,53,9585.11,4.083333333333333,9.9
2017-10,ALL,malas_acessorios,ALL,2,60,52,8043.15,4.483333333333333,7.966666666666667
2018-03,ALL,consoles_games,ALL,2,59,54,13256.099999999999,3.711864406779661,12.525423728813559
ALL,RJ,moveis_cozinha_area_de_servico_jantar_e_jardim,ALL,2,59,43,12053.59,3.864406779661017,10.745762711864407
2018-06,MS,ALL,ALL,2,59,49,10765.75,4.101694915254237,9.067796610169491
2017-05,ALL,moveis_escritorio,ALL,2,59,42,10654.310000000001,3.7796610169491527,7.203389830508475
ALL,ALL,industria_comercio_e_negocios,boleto,2,59,50,10342.92,3.9322033898305087,6.559322033898305
2017-02,ALL,unknown,ALL,2,59,52,10152.209999999997,3.864406779661017,6.440677966101695
2018-07,ALL,construcao_ferramentas_iluminacao,ALL,2,59,40,9393.399999999998,4.745762711864407,3.711864406779661
2018-04,MS,ALL,ALL,2,59,43,7627.0,3.9152542372881354,12.694915254237289
2017-04,MT,ALL,ALL,2,58,27,17381.15,2.4310344827586206,12.586206896551724
2017-04,ALL,moveis_escritorio,ALL,2,58,48,11164.029999999999,3.9482758620689653,7.603448275862069
ALL,CE,perfumaria,ALL,2,58,54,10299.949999999999,3.9310344827586206,16.655172413793103
2018-07,MS,ALL,ALL,2,58,49,8870.439999999999,4.344827586206897,8.0
2018-03,ALL,malas_acessorios,ALL,2,58,52,7502.87,4.275862068965517,9.913793103448276
ALL,RJ,livros_interesse_geral,ALL,2,58,55,5200.71,4.293103448275862,9.913793103448276
ALL,PI,beleza_saude,ALL,2,57,51,13575.78,3.6140350877192984,15.508771929824562
2017-10,MA,ALL,ALL,2,57,48,12526.98,3.5964912280701755,16.666666666666668
ALL,AP,ALL,credit_card,2,57,47,12365.3,4.298245614035087,25.842105263157894
2018-07,ALL,moveis_sala,ALL,2,57,50,9846.31,4.0701754385964914,6.385964912280702
2018-01,ALL,consoles_games,ALL,2,57,53,9583.5,3.9473684210526314,8.912280701754385
ALL,PB,informatica_acessorios,ALL,2,57,41,9217.26,4.473684210526316,15.105263157894736
2018-05,ALL,consoles_games,ALL,2,57,40,7823.86,3.543859649122807,7.754385964912281
2017-10,ALL,ALL,debit_card,2,57,52,6002.209999999999,4.298245614035087,4.9298245614035086
2018-01,ALL,bebidas,ALL,2,57,40,3290.3900000000003,4.0,7.56140350877193
ALL,SP,moveis_quarto,ALL,2,56,44,12644.27,4.410714285714286,5.375
ALL,GO,unknown,ALL,2,56,51,10153.84,3.9642857142857144,15.303571428571429
2017-03,GO,ALL,ALL,2,56,50,10123.720000000001,3.875,11.017857142857142
2017-11,MS,ALL,ALL,2,56,46,8673.939999999999,3.892857142857143,11.428571428571429
2018-05,ALL,livros_interesse_geral,ALL,2,56,51,7608.75,4.375,8.410714285714286
ALL,RJ,bebidas,ALL,2,56,41,6840.73,4.017857142857143,9.75
ALL,RJ,alimentos_bebidas,ALL,2,56,41,4339.21,4.017857142857143,11.875
2018-05,ALL,livros_tecnicos,ALL,2,56,55,3923.58,4.357142857142857,8.392857142857142
2017-08,ALL,eletronicos,ALL,2,56,52,3765.86,3.9642857142857144,7.303571428571429
2018-01,ALL,eletroportateis,ALL,2,55,52,16841.77,4.363636363636363,10.545454545454545
2018-02,ALL,consoles_games,ALL,2,55,51,14085.15,3.5272727272727273,13.854545454545455
2018-03,ALL,instrumentos_musicais,ALL,2,55,51,12125.769999999999,4.109090909090909,10.981818181818182
ALL,PR,construcao_ferramentas_construcao,ALL,2,55,46,10942.050000000001,4.4,7.763636363636364
ALL,MG,moveis_sala,ALL,2,55,43,10560.739999999998,4.090909090909091,9.218181818181819
2017-02,ALL,perfumaria,ALL,2,55,49,9859.47,4.2727272727272725,8.2
2018-07,ALL,malas_acessorios,ALL,2,55,53,7266.57,4.381818181818182,5.654545454545454
ALL,MT,utilidades_domesticas,ALL,2,55,40,5281.909999999998,4.036363636363636,12.981818181818182
2018-01,ALL,construcao_ferramentas_construcao,ALL,2,54,40,13367.640000000001,4.166666666666667,8.75925925925926
2017-03,ALL,consoles_games,ALL,2,54,48,12035.509999999997,3.8703703703703702,11.62962962962963
2017-12,MT,ALL,ALL,2,54,50,11204.100000000002,3.759259259259259,18.203703703703702
2018-05,ALL,ALL,debit_card,2,54,50,9561.79,4.296296296296297,6.185185185185185
2017-04,ALL,pet_shop,ALL,2,54,46,7342.039999999999,4.074074074074074,12.481481481481481
2018-04,ALL,industria_comercio_e_negocios,ALL,2,54,48,7015.39,4.2592592592592595,5.888888888888889
2017-04,ES,ALL,ALL,2,54,46,6852.509999999999,3.7962962962962963,9.796296296296296
2018-04,ALL,bebidas,ALL,2,54,29,5914.219999999999,4.074074074074074,5.055555555555555
ALL,MG,livros_interesse_geral,ALL,2,54,50,5418.950000000001,4.648148148148148,7.962962962962963
2018-01,ALL,instrumentos_musicais,ALL,2,53,51,16745.319999999996,4.169811320754717,9.075471698113208
ALL,PA,automotivo,ALL,2,53,45,9953.499999999998,3.339622641509434,21.79245283018868
ALL,ALL,moveis_cozinha_area_de_servico_jantar_e_jardim,boleto,2,53,47,9165.279999999999,3.7735849056603774,8.264150943396226
ALL,BA,ALL,debit_card,2,53,52,6961.4800000000005,4.150943396226415,11.69811320754717
ALL,ES,papelaria,ALL,2,53,47,6763.419999999999,4.226415094339623,10.0
2018-05,ALL,unknown,ALL,2,53,38,6581.66,3.6792452830188678,10.037735849056604
2016-10,MG,ALL,ALL,2,53,40,5936.280000000001,3.490566037735849,5.245283018867925
2017-08,ALL,eletrodomesticos,ALL,2,53,49,5901.820000000001,4.0,7.679245283018868
ALL,ES,fashion_bolsas_e_acessorios,ALL,2,53,45,4795.640000000001,4.018867924528302,9.716981132075471
2017-11,RN,ALL,ALL,2,52,43,10241.359999999997,3.423076923076923,15.576923076923077
2018-03,ALL,casa_construcao,ALL,2,52,34,9609.41,3.5384615384615383,10.653846153846153
2018-01,PI,ALL,ALL,2,52,47,8671.71,4.076923076923077,14.057692307692308
ALL,PE,perfumaria,ALL,2,52,47,8362.390000000001,3.8846153846153846,14.788461538461538
2018-03,PB,ALL,ALL,2,52,39,8293.499999999998,4.25,17.25
2017-06,PE,ALL,ALL,2,52,45,8268.740000000002,3.923076923076923,15.576923076923077
2017-07,ALL,consoles_games,ALL,2,52,46,7726.54,4.269230769230769,9.557692307692308
2018-01,RN,ALL,ALL,2,52,45,7568.970000000001,4.423076923076923,11.557692307692308
2018-02,ALL,eletrodomesticos,ALL,2,52,48,6546.910000000001,4.211538461538462,10.423076923076923
2017-03,ES,ALL,ALL,2,52,48,6002.269999999999,4.326923076923077,6.653846153846154
2018-08,MT,ALL,ALL,2,52,40,5975.16,4.115384615384615,7.9423076923076925
2017-04,ALL,bebes,ALL,2,52,48,5023.100000000001,3.769230769230769,10.807692307692308
2017-04,ALL,fashion_bolsas_e_acessorios,ALL,2,52,46,4089.7700000000004,4.076923076923077,8.557692307692308
ALL,SP,artigos_de_natal,ALL,2,52,44,2844.75,4.288461538461538,6.076923076923077
2018-03,RN,ALL,ALL,2,51,39,15417.180000000002,3.7450980392156863,21.45098039215686
ALL,CE,cool_stuff,ALL,2,51,48,14199.439999999999,4.137254901960785,13.470588235294118
2018-05,MS,ALL,ALL,2,51,45,11140.710000000001,4.313725490196078,10.705882352941176
2018-04,MA,ALL,ALL,2,51,46,10237.49,4.137254901960785,16.470588235294116
2018-07,ALL,consoles_games,ALL,2,51,49,10042.46,4.196078431372549,6.431372549019608
2017-08,MT,ALL,ALL,2,51,38,9836.27,4.137254901960785,12.333333333333334
2017-06,ALL,moveis_escritorio,ALL,2,51,45,9255.55,3.9411764705882355,8.666666666666666
2017-04,ALL,malas_acessorios,ALL,2,51,47,8907.18,4.450980392156863,8.901960784313726
2018-05,ALL,malas_acessorios,ALL,2,51,44,8433.08,4.254901960784314,6.686274509803922
ALL,PR,consoles_games,ALL,2,51,41,7931.780000000001,3.5294117647058822,7.137254901960785
ALL,PR,malas_acessorios,ALL,2,51,49,7692.92,4.490196078431373,7.764705882352941
ALL,PA,ALL,voucher,2,51,39,7013.829999999999,3.980392156862745,17.392156862745097
ALL,PE,papelaria,ALL,2,51,47,6304.78,4.176470588235294,15.470588235294118
ALL,DF,papelaria,ALL,2,51,45,6061.72,3.823529411764706,11.529411764705882
ALL,GO,papelaria,ALL,2,51,43,5797.550000000001,4.117647058823529,12.372549019607844
2017-01,ALL,cama_mesa_banho,ALL,2,51,45,5115.97,4.1568627450980395,10.96078431372549
ALL,DF,eletronicos,ALL,2,51,50,3298.0200000000004,4.411764705882353,7.0
